Date,SP500,NDX
2015-03-26,2056.15,4315.258
2015-03-27,2061.02,4332.861
2015-03-30,2086.24,4382.819
2015-03-31,2067.89,4333.688
2015-04-01,2059.69,4311.2570000000005
2015-04-02,2066.96,4316.005999999999
2015-04-06,2080.62,4350.979
2015-04-07,2076.33,4344.08
2015-04-08,2081.9,4375.96
2015-04-09,2091.18,4403.9529999999995
2015-04-10,2102.06,4422.022
2015-04-13,2092.43,4409.208
2015-04-14,2095.84,4397.645
2015-04-15,2106.63,4424.529
2015-04-16,2104.99,4418.831
2015-04-17,2081.18,4351.799
2015-04-20,2100.4,4417.396
2015-04-21,2097.29,4435.976
2015-04-22,2107.96,4460.813
2015-04-23,2112.93,4477.067
2015-04-24,2117.69,4536.778
2015-04-27,2108.92,4525.035
2015-04-28,2114.76,4515.265
2015-04-29,2106.85,4488.152
2015-04-30,2085.51,4414.252
2015-05-01,2108.29,4479.056
2015-05-04,2114.49,4482.609
2015-05-05,2089.46,4409.394
2015-05-06,2080.15,4379.748
2015-05-07,2088.0,4401.552
2015-05-08,2116.1,4458.65
2015-05-11,2105.33,4438.635
2015-05-12,2099.12,4420.647
2015-05-13,2098.48,4426.56
2015-05-14,2121.1,4495.037
2015-05-15,2122.73,4494.291
2015-05-18,2129.2,4512.948
2015-05-19,2127.83,4503.718
2015-05-20,2125.85,4505.3
2015-05-21,2130.82,4529.467000000001
2015-05-22,2126.06,4527.157
2015-05-26,2104.2,4472.96
2015-05-27,2123.48,4546.06
2015-05-28,2120.79,4535.657
2015-05-29,2107.39,4508.253
2015-06-01,2111.73,4521.847
2015-06-02,2109.6,4508.8859999999995
2015-06-03,2114.07,4519.863
2015-06-04,2095.84,4487.031
2015-06-05,2092.83,4477.185
2015-06-08,2079.28,4431.515
2015-06-09,2080.15,4427.608
2015-06-10,2105.2,4485.463
2015-06-11,2108.86,4488.47
2015-06-12,2094.11,4453.794
2015-06-15,2084.43,4432.916
2015-06-16,2096.29,4455.897
2015-06-17,2100.44,4468.982
2015-06-18,2121.24,4531.848
2015-06-19,2109.99,4513.424
2015-06-22,2122.85,4544.04
2015-06-23,2124.2,4548.74
2015-06-24,2108.58,4524.597
2015-06-25,2102.31,4514.008
2015-06-26,2101.49,4484.281
2015-06-29,2057.64,4379.865
2015-06-30,2063.11,4396.7609999999995
2015-07-01,2077.42,4429.226
2015-07-02,2076.78,4433.394
2015-07-06,2068.76,4418.662
2015-07-07,2081.34,4429.061
2015-07-08,2046.68,4351.5779999999995
2015-07-09,2051.31,4352.032999999999
2015-07-10,2076.62,4420.152
2015-07-13,2099.6,4494.469
2015-07-14,2108.95,4523.465999999999
2015-07-15,2107.4,4528.357
2015-07-16,2124.29,4594.896
2015-07-17,2126.64,4661.597
2015-07-20,2128.28,4679.675
2015-07-21,2119.21,4674.405
2015-07-22,2114.15,4623.241
2015-07-23,2102.15,4602.83
2015-07-24,2079.65,4557.375
2015-07-27,2067.64,4519.093
2015-07-28,2093.25,4560.233
2015-07-29,2108.57,4581.604
2015-07-30,2108.63,4598.593
2015-07-31,2103.84,4588.907
2015-08-03,2098.04,4580.463
2015-08-04,2093.32,4567.465
2015-08-05,2099.84,4602.238
2015-08-06,2083.56,4528.5070000000005
2015-08-07,2077.57,4520.08
2015-08-10,2104.18,4573.113
2015-08-11,2084.07,4513.992
2015-08-12,2086.05,4528.189
2015-08-13,2083.39,4519.316
2015-08-14,2091.54,4530.7390000000005
2015-08-17,2102.44,4566.37
2015-08-18,2096.92,4542.07
2015-08-19,2079.61,4510.899
2015-08-20,2035.73,4385.126
2015-08-21,1970.89,4197.271
2015-08-24,1893.21,4038.6020000000003
2015-08-25,1867.61,4016.324
2015-08-26,1940.51,4219.6
2015-08-27,1987.66,4324.821
2015-08-28,1988.87,4329.121
2015-08-31,1972.18,4274.584
2015-09-01,1913.85,4142.634
2015-09-02,1948.86,4256.23
2015-09-03,1951.13,4234.654
2015-09-04,1921.22,4184.721
2015-09-08,1969.41,4303.526
2015-09-09,1942.04,4253.448
2015-09-10,1952.29,4296.298
2015-09-11,1961.05,4323.23
2015-09-14,1953.03,4308.76
2015-09-15,1978.09,4360.279
2015-09-16,1995.31,4383.67
2015-09-17,1990.2,4384.960999999999
2015-09-18,1958.03,4323.858
2015-09-21,1966.97,4336.13
2015-09-22,1942.74,4274.098
2015-09-23,1938.76,4273.531
2015-09-24,1932.24,4261.104
2015-09-25,1931.34,4224.74
2015-09-28,1881.77,4103.47
2015-09-29,1884.09,4083.3720000000003
2015-09-30,1920.03,4181.06
2015-10-01,1923.82,4192.963
2015-10-02,1951.36,4267.45
2015-10-05,1987.05,4331.432
2015-10-06,1979.92,4306.6990000000005
2015-10-07,1995.83,4333.464
2015-10-08,2013.43,4350.149
2015-10-09,2014.89,4370.009
2015-10-12,2017.46,4382.563
2015-10-13,2003.69,4352.938
2015-10-14,1994.24,4346.9220000000005
2015-10-15,2023.86,4418.221
2015-10-16,2033.11,4438.622
2015-10-19,2033.66,4462.066
2015-10-20,2030.77,4438.181
2015-10-21,2018.94,4413.525
2015-10-22,2052.51,4503.215999999999
2015-10-23,2075.15,4624.09
2015-10-26,2071.18,4630.846
2015-10-27,2065.89,4639.234
2015-10-28,2090.35,4678.575
2015-10-29,2089.41,4670.765
2015-10-30,2079.36,4648.831
2015-11-02,2104.05,4703.915
2015-11-03,2109.79,4719.053
2015-11-04,2102.31,4717.553
2015-11-05,2099.93,4702.896
2015-11-06,2099.2,4707.232
2015-11-09,2078.58,4655.515
2015-11-10,2081.72,4641.729
2015-11-11,2075.0,4636.937
2015-11-12,2045.97,4588.931
2015-11-13,2023.04,4502.137
2015-11-16,2053.19,4565.468
2015-11-17,2050.44,4565.817
2015-11-18,2083.58,4653.444
2015-11-19,2081.24,4655.355
2015-11-20,2089.17,4686.358
2015-11-23,2086.59,4674.793
2015-11-24,2089.14,4669.409000000001
2015-11-25,2088.87,4672.884
2015-11-27,2090.11,4680.465
2015-11-30,2080.41,4664.51
2015-12-01,2102.63,4716.157999999999
2015-12-02,2079.51,4686.223
2015-12-03,2049.62,4606.755
2015-12-04,2091.69,4716.12
2015-12-07,2077.07,4693.621
2015-12-08,2063.59,4694.767
2015-12-09,2047.62,4622.138
2015-12-10,2052.23,4643.048
2015-12-11,2012.37,4537.563
2015-12-14,2021.94,4570.157
2015-12-15,2043.41,4597.327
2015-12-16,2073.07,4664.565
2015-12-17,2041.89,4598.138
2015-12-18,2005.55,4514.825
2015-12-21,2021.15,4560.552
2015-12-22,2038.97,4589.255999999999
2015-12-23,2064.29,4624.587
2015-12-24,2060.99,4622.772
2015-12-28,2056.5,4621.35
2015-12-29,2078.36,4691.077
2015-12-30,2063.36,4652.008
2015-12-31,2043.94,4593.27
2016-01-04,2012.66,4497.857
2016-01-05,2016.71,4484.18
2016-01-06,1990.26,4443.985
2016-01-07,1943.09,4305.724
2016-01-08,1922.03,4270.782
2016-01-11,1923.67,4283.5470000000005
2016-01-12,1938.68,4333.717000000001
2016-01-13,1890.28,4183.116
2016-01-14,1921.84,4272.967000000001
2016-01-15,1880.33,4141.082
2016-01-19,1881.33,4147.075
2016-01-20,1859.33,4136.281
2016-01-21,1868.99,4142.599
2016-01-22,1906.9,4259.773
2016-01-25,1877.08,4196.532
2016-01-26,1903.63,4233.85
2016-01-27,1882.95,4128.861
2016-01-28,1893.36,4186.061
2016-01-29,1940.24,4279.169
2016-02-01,1939.38,4286.556
2016-02-02,1903.03,4193.1
2016-02-03,1912.53,4171.968
2016-02-04,1915.45,4167.772
2016-02-05,1880.05,4024.473
2016-02-08,1853.44,3960.671
2016-02-09,1852.21,3947.804
2016-02-10,1851.86,3966.275
2016-02-11,1829.08,3962.224
2016-02-12,1864.78,4019.191
2016-02-16,1895.58,4104.33
2016-02-17,1926.82,4199.103
2016-02-18,1917.83,4151.492
2016-02-19,1917.78,4164.088
2016-02-22,1945.5,4231.268
2016-02-23,1921.27,4162.54
2016-02-24,1929.8,4200.659000000001
2016-02-25,1951.7,4241.059
2016-02-26,1948.05,4235.616
2016-02-29,1932.23,4201.1179999999995
2016-03-01,1978.35,4333.6140000000005
2016-03-02,1986.45,4334.3859999999995
2016-03-03,1993.4,4325.862
2016-03-04,1999.99,4329.0
2016-03-07,2001.76,4303.334
2016-03-08,1979.26,4265.51
2016-03-09,1989.26,4293.232
2016-03-10,1989.57,4286.965999999999
2016-03-11,2022.19,4361.83
2016-03-14,2019.64,4367.329000000001
2016-03-15,2015.93,4367.082
2016-03-16,2027.22,4404.202
2016-03-17,2040.59,4400.263
2016-03-18,2049.58,4410.8279999999995
2016-03-21,2051.6,4426.977
2016-03-22,2049.8,4437.619000000001
2016-03-23,2036.71,4402.559
2016-03-24,2035.94,4405.532
2016-03-28,2037.05,4398.066
2016-03-29,2055.01,4467.719
2016-03-30,2063.95,4490.876
2016-03-31,2059.74,4483.655
2016-04-01,2072.78,4532.082
2016-04-04,2066.13,4511.704000000001
2016-04-05,2045.17,4470.748
2016-04-06,2066.66,4543.781
2016-04-07,2041.91,4475.285
2016-04-08,2047.6,4474.925
2016-04-11,2041.99,4458.705
2016-04-12,2061.72,4496.045
2016-04-13,2082.42,4554.722
2016-04-14,2082.78,4554.625
2016-04-15,2080.73,4543.161
2016-04-18,2094.34,4565.420999999999
2016-04-19,2100.8,4537.09
2016-04-20,2102.4,4540.438
2016-04-21,2091.48,4540.799
2016-04-22,2091.58,4474.192
2016-04-25,2087.79,4474.130999999999
2016-04-26,2091.7,4452.965999999999
2016-04-27,2095.15,4416.635
2016-04-28,2075.81,4363.9929999999995
2016-04-29,2065.3,4341.299
2016-05-02,2081.43,4381.304
2016-05-03,2063.37,4341.392
2016-05-04,2051.12,4312.014
2016-05-05,2050.63,4309.485
2016-05-06,2057.14,4330.168
2016-05-09,2058.69,4341.231
2016-05-10,2084.39,4402.038
2016-05-11,2064.46,4361.032999999999
2016-05-12,2064.11,4342.809
2016-05-13,2046.61,4326.531
2016-05-16,2066.66,4380.484
2016-05-17,2047.21,4322.557
2016-05-18,2047.63,4338.232
2016-05-19,2040.04,4315.579000000001
2016-05-20,2052.32,4362.903
2016-05-23,2048.04,4355.099
2016-05-24,2076.06,4444.2970000000005
2016-05-25,2090.54,4476.434
2016-05-26,2090.1,4487.960999999999
2016-05-27,2099.06,4512.541
2016-05-31,2096.96,4523.893
2016-06-01,2099.33,4520.068
2016-06-02,2105.26,4531.349
2016-06-03,2099.13,4509.793
2016-06-06,2109.41,4523.633
2016-06-07,2112.13,4513.087
2016-06-08,2119.12,4520.629
2016-06-09,2115.48,4512.689
2016-06-10,2096.07,4461.05
2016-06-13,2079.06,4422.759
2016-06-14,2075.32,4424.911
2016-06-15,2071.5,4409.51
2016-06-16,2077.99,4424.233
2016-06-17,2071.22,4374.380999999999
2016-06-20,2083.25,4400.157999999999
2016-06-21,2088.9,4413.4
2016-06-22,2085.45,4404.726
2016-06-23,2113.32,4467.482
2016-06-24,2037.41,4285.701
2016-06-27,2000.54,4201.055
2016-06-28,2036.09,4290.468
2016-06-29,2070.77,4364.738
2016-06-30,2098.86,4417.6990000000005
2016-07-01,2102.95,4437.445
2016-07-05,2088.55,4410.747
2016-07-06,2099.73,4444.702
2016-07-07,2097.9,4459.584
2016-07-08,2129.9,4528.3640000000005
2016-07-11,2137.16,4554.71
2016-07-12,2152.14,4577.612
2016-07-13,2152.43,4565.771
2016-07-14,2163.75,4596.488
2016-07-15,2161.74,4589.8279999999995
2016-07-18,2166.89,4619.68
2016-07-19,2163.78,4603.284000000001
2016-07-20,2173.02,4657.2
2016-07-21,2165.17,4647.016
2016-07-22,2175.03,4666.071
2016-07-25,2168.48,4665.928
2016-07-26,2169.18,4672.112
2016-07-27,2166.58,4702.885
2016-07-28,2170.06,4721.409000000001
2016-07-29,2173.6,4730.231
2016-08-01,2170.84,4756.039000000001
2016-08-02,2157.03,4719.212
2016-08-03,2163.79,4734.329000000001
2016-08-04,2164.25,4743.812
2016-08-05,2182.87,4791.21
2016-08-08,2180.89,4784.7429999999995
2016-08-09,2181.74,4795.749
2016-08-10,2175.49,4783.393
2016-08-11,2185.79,4803.314
2016-08-12,2184.05,4807.076
2016-08-15,2190.15,4827.116
2016-08-16,2178.15,4797.187
2016-08-17,2182.22,4805.4529999999995
2016-08-18,2187.02,4808.684
2016-08-19,2183.87,4806.138
2016-08-22,2182.64,4808.558
2016-08-23,2186.9,4818.48
2016-08-24,2175.44,4783.485
2016-08-25,2172.47,4775.425
2016-08-26,2169.04,4783.694
2016-08-29,2180.38,4791.085999999999
2016-08-30,2176.12,4775.995
2016-08-31,2170.95,4771.055
2016-09-01,2170.86,4783.938
2016-09-02,2179.98,4798.741
2016-09-06,2186.48,4829.512
2016-09-07,2186.16,4831.861
2016-09-08,2181.3,4803.998
2016-09-09,2127.81,4681.535
2016-09-12,2159.04,4764.652
2016-09-13,2127.02,4722.845
2016-09-14,2125.77,4746.063
2016-09-15,2147.26,4819.897
2016-09-16,2139.16,4818.054
2016-09-19,2139.12,4796.071
2016-09-20,2139.76,4805.22
2016-09-21,2163.12,4853.748
2016-09-22,2177.18,4891.363
2016-09-23,2164.69,4858.909000000001
2016-09-26,2146.1,4817.167
2016-09-27,2159.93,4866.706
2016-09-28,2171.37,4875.268
2016-09-29,2151.13,4838.3
2016-09-30,2168.27,4875.697
2016-10-03,2161.2,4866.625
2016-10-04,2150.49,4859.467000000001
2016-10-05,2159.73,4877.749
2016-10-06,2160.77,4873.924
2016-10-07,2153.74,4864.523
2016-10-10,2163.66,4893.767
2016-10-11,2136.73,4821.914000000001
2016-10-12,2139.18,4819.635
2016-10-13,2132.55,4803.102
2016-10-14,2132.98,4808.485
2016-10-17,2126.5,4796.17
2016-10-18,2139.6,4839.721
2016-10-19,2144.29,4836.61
2016-10-20,2141.34,4832.71
2016-10-21,2141.16,4851.861
2016-10-24,2151.33,4909.969
2016-10-25,2143.16,4891.455
2016-10-26,2139.43,4860.593
2016-10-27,2133.04,4836.447
2016-10-28,2126.41,4805.593
2016-10-31,2126.15,4801.271
2016-11-01,2111.72,4766.937
2016-11-02,2097.94,4726.907
2016-11-03,2088.66,4679.103
2016-11-04,2085.18,4660.456
2016-11-07,2131.52,4773.729
2016-11-08,2139.56,4804.92
2016-11-09,2163.26,4825.184
2016-11-10,2167.48,4747.028
2016-11-11,2164.45,4751.951
2016-11-14,2164.2,4702.045
2016-11-15,2180.39,4764.474
2016-11-16,2176.94,4792.268
2016-11-17,2187.12,4826.588
2016-11-18,2181.9,4808.042
2016-11-21,2198.18,4858.998
2016-11-22,2202.94,4873.842000000001
2016-11-23,2204.72,4853.862
2016-11-25,2213.35,4870.017
2016-11-28,2201.72,4857.021
2016-11-29,2204.66,4873.209
2016-11-30,2198.81,4810.814
2016-12-01,2191.08,4734.096
2016-12-02,2191.95,4739.372
2016-12-05,2204.71,4778.141
2016-12-06,2212.23,4788.670999999999
2016-12-07,2241.35,4851.939
2016-12-08,2246.19,4859.186
2016-12-09,2259.53,4895.904
2016-12-12,2256.96,4874.298
2016-12-13,2271.72,4935.838
2016-12-14,2253.28,4921.218
2016-12-15,2262.03,4933.407
2016-12-16,2258.07,4914.8640000000005
2016-12-19,2262.53,4934.847
2016-12-20,2270.76,4953.803
2016-12-21,2265.18,4948.905
2016-12-22,2260.96,4934.391
2016-12-23,2263.79,4940.023
2016-12-27,2268.88,4965.807
2016-12-28,2249.92,4926.286
2016-12-29,2249.26,4918.282999999999
2016-12-30,2238.83,4863.62
2017-01-03,2257.83,4911.334
2017-01-04,2270.75,4937.205
2017-01-05,2269.0,4964.9529999999995
2017-01-06,2276.98,5007.077
2017-01-09,2268.9,5024.899
2017-01-10,2268.9,5035.168
2017-01-11,2275.32,5050.21
2017-01-12,2270.44,5041.427
2017-01-13,2274.64,5059.51
2017-01-17,2267.89,5044.652
2017-01-18,2271.89,5055.851
2017-01-19,2263.69,5051.168
2017-01-20,2271.31,5063.197
2017-01-23,2265.2,5065.7
2017-01-24,2280.07,5101.064
2017-01-25,2298.37,5151.471
2017-01-26,2296.68,5156.9220000000005
2017-01-27,2294.69,5168.06
2017-01-30,2280.9,5129.329000000001
2017-01-31,2278.87,5116.768
2017-02-01,2279.55,5152.687
2017-02-02,2280.85,5147.702
2017-02-03,2297.42,5161.598
2017-02-06,2292.56,5167.963
2017-02-07,2293.08,5185.877
2017-02-08,2294.67,5196.577
2017-02-09,2307.87,5212.156
2017-02-10,2316.1,5226.686
2017-02-13,2328.25,5256.816
2017-02-14,2337.58,5271.071999999999
2017-02-15,2349.25,5302.393
2017-02-16,2347.22,5300.639
2017-02-17,2351.16,5324.721
2017-02-21,2365.38,5350.725
2017-02-22,2362.82,5352.134
2017-02-23,2363.81,5332.3730000000005
2017-02-24,2367.34,5343.314
2017-02-27,2369.75,5347.549
2017-02-28,2363.64,5330.305
2017-03-01,2395.96,5390.9890000000005
2017-03-02,2381.92,5363.259
2017-03-03,2383.12,5373.478
2017-03-06,2375.31,5360.313
2017-03-07,2368.39,5351.281
2017-03-08,2362.98,5359.805
2017-03-09,2364.87,5363.982
2017-03-10,2372.6,5385.899
2017-03-13,2373.47,5394.573
2017-03-14,2365.45,5382.1669999999995
2017-03-15,2385.26,5416.2519999999995
2017-03-16,2381.38,5412.08
2017-03-17,2378.25,5408.764
2017-03-20,2373.47,5413.308000000001
2017-03-21,2344.02,5332.533
2017-03-22,2348.45,5367.555
2017-03-23,2345.96,5355.143
2017-03-24,2343.98,5363.995
2017-03-27,2341.59,5374.273
2017-03-28,2358.57,5407.2080000000005
2017-03-29,2361.13,5430.268
2017-03-30,2368.06,5439.741999999999
2017-03-31,2362.72,5436.232
2017-04-03,2358.84,5432.2
2017-04-04,2360.16,5440.406999999999
2017-04-05,2352.95,5418.524
2017-04-06,2357.49,5420.88
2017-04-07,2355.54,5418.369000000001
2017-04-10,2357.16,5421.679
2017-04-11,2353.78,5398.399
2017-04-12,2344.93,5377.03
2017-04-13,2328.95,5353.585999999999
2017-04-17,2349.01,5399.196
2017-04-18,2342.19,5391.656
2017-04-19,2338.17,5399.6359999999995
2017-04-20,2355.84,5443.531999999999
2017-04-21,2348.69,5442.049
2017-04-24,2374.15,5508.033
2017-04-25,2388.61,5548.194
2017-04-26,2387.45,5541.085999999999
2017-04-27,2388.77,5571.283
2017-04-28,2384.2,5583.53
2017-05-01,2388.33,5629.632
2017-05-02,2391.17,5644.068
2017-05-03,2388.13,5625.158
2017-05-04,2389.52,5626.316
2017-05-05,2399.29,5646.094
2017-05-08,2399.38,5659.069
2017-05-09,2396.92,5678.309
2017-05-10,2399.63,5681.68
2017-05-11,2394.44,5674.218000000001
2017-05-12,2390.9,5686.81
2017-05-15,2402.32,5704.479
2017-05-16,2400.67,5724.437
2017-05-17,2357.03,5580.548000000001
2017-05-18,2365.72,5626.31
2017-05-19,2381.73,5651.564
2017-05-22,2394.02,5699.404
2017-05-23,2398.42,5703.346
2017-05-24,2404.39,5730.3009999999995
2017-05-25,2415.07,5778.374
2017-05-26,2415.82,5788.359
2017-05-30,2412.91,5794.632
2017-05-31,2411.8,5788.802
2017-06-01,2430.06,5816.5109999999995
2017-06-02,2439.07,5881.4580000000005
2017-06-05,2436.1,5878.116999999999
2017-06-06,2429.33,5856.769
2017-06-07,2433.14,5877.59
2017-06-08,2433.79,5885.295999999999
2017-06-09,2431.77,5741.944
2017-06-12,2429.39,5708.18
2017-06-13,2440.35,5751.816999999999
2017-06-14,2437.92,5727.066
2017-06-15,2432.46,5700.885
2017-06-16,2433.15,5681.479
2017-06-19,2453.46,5772.223000000001
2017-06-20,2437.03,5726.311
2017-06-21,2435.61,5782.394
2017-06-22,2434.5,5779.87
2017-06-23,2438.3,5803.105
2017-06-26,2439.07,5777.588000000001
2017-06-27,2419.38,5671.598000000001
2017-06-28,2440.69,5753.031999999999
2017-06-29,2419.7,5653.021
2017-06-30,2423.41,5646.918000000001
2017-07-03,2429.01,5596.956
2017-07-05,2432.54,5648.816
2017-07-06,2409.75,5597.905
2017-07-07,2425.18,5656.47
2017-07-10,2427.43,5694.151999999999
2017-07-11,2425.53,5709.799
2017-07-12,2443.25,5778.95
2017-07-13,2447.83,5793.356
2017-07-14,2459.27,5838.0830000000005
2017-07-17,2459.14,5839.736
2017-07-18,2460.61,5880.095
2017-07-19,2473.83,5916.161999999999
2017-07-20,2473.45,5921.223000000001
2017-07-21,2472.54,5921.525
2017-07-24,2469.91,5941.369000000001
2017-07-25,2477.13,5930.646
2017-07-26,2477.83,5950.734
2017-07-27,2475.42,5917.028
2017-07-28,2472.1,5908.916
2017-07-31,2470.3,5880.326999999999
2017-08-01,2476.35,5895.170999999999
2017-08-02,2477.57,5914.23
2017-08-03,2472.16,5891.196999999999
2017-08-04,2476.83,5899.905
2017-08-07,2480.91,5934.728
2017-08-08,2474.92,5926.352
2017-08-09,2474.02,5919.391
2017-08-10,2438.21,5788.191999999999
2017-08-11,2441.32,5831.533
2017-08-14,2465.84,5908.1669999999995
2017-08-15,2464.61,5907.73
2017-08-16,2468.11,5917.42
2017-08-17,2430.01,5796.318
2017-08-18,2425.55,5790.909000000001
2017-08-21,2428.37,5786.536999999999
2017-08-22,2452.51,5873.3330000000005
2017-08-23,2444.04,5851.783
2017-08-24,2438.97,5834.44
2017-08-25,2443.05,5822.533
2017-08-28,2444.24,5838.081
2017-08-29,2446.3,5862.137
2017-08-30,2457.59,5932.9
2017-08-31,2471.65,5988.604
2017-09-01,2476.55,5987.9
2017-09-05,2457.85,5932.731
2017-09-06,2465.54,5951.126
2017-09-07,2465.1,5964.312
2017-09-08,2461.43,5913.368
2017-09-11,2488.11,5980.525
2017-09-12,2496.48,5995.635
2017-09-13,2498.37,6004.38
2017-09-14,2495.62,5968.818
2017-09-15,2500.23,5987.999
2017-09-18,2503.87,5981.118
2017-09-19,2506.65,5991.078
2017-09-20,2508.24,5973.605
2017-09-21,2500.6,5934.9130000000005
2017-09-22,2502.22,5932.321
2017-09-25,2496.66,5867.348000000001
2017-09-26,2496.84,5881.335999999999
2017-09-27,2507.04,5937.791
2017-09-28,2510.06,5933.069
2017-09-29,2519.36,5979.298000000001
2017-10-02,2529.12,5981.918000000001
2017-10-03,2534.58,5995.06
2017-10-04,2537.74,5998.835999999999
2017-10-05,2552.07,6057.143
2017-10-06,2549.33,6064.571999999999
2017-10-09,2544.73,6058.531
2017-10-10,2550.64,6063.522
2017-10-11,2555.24,6081.25
2017-10-12,2550.93,6069.988
2017-10-13,2553.17,6092.453
2017-10-16,2557.64,6114.526
2017-10-17,2559.36,6122.611
2017-10-18,2561.26,6114.352
2017-10-19,2562.1,6092.616
2017-10-20,2575.21,6108.816
2017-10-23,2564.98,6067.831999999999
2017-10-24,2569.13,6080.218000000001
2017-10-25,2557.15,6055.041
2017-10-26,2560.4,6037.871999999999
2017-10-27,2581.07,6213.468000000001
2017-10-30,2572.83,6227.590999999999
2017-10-31,2575.26,6248.557
2017-11-01,2579.36,6248.646
2017-11-02,2579.85,6236.391
2017-11-03,2587.84,6295.581
2017-11-06,2591.13,6313.607
2017-11-07,2590.64,6320.776999999999
2017-11-08,2594.38,6345.811
2017-11-09,2584.62,6312.206999999999
2017-11-10,2582.3,6309.066
2017-11-13,2584.84,6316.177
2017-11-14,2578.87,6293.642
2017-11-15,2564.62,6258.359
2017-11-16,2585.64,6339.141
2017-11-17,2578.85,6314.51
2017-11-20,2582.14,6308.609
2017-11-21,2599.03,6378.628000000001
2017-11-22,2597.08,6386.119000000001
2017-11-24,2602.42,6409.286999999999
2017-11-27,2601.42,6405.965999999999
2017-11-28,2627.04,6422.557
2017-11-29,2626.07,6311.375
2017-11-30,2647.58,6365.564
2017-12-01,2642.22,6337.874
2017-12-04,2639.44,6263.701
2017-12-05,2629.57,6265.111
2017-12-06,2629.27,6293.054
2017-12-07,2636.98,6316.278
2017-12-08,2651.5,6344.569
2017-12-11,2659.99,6393.888000000001
2017-12-12,2664.11,6383.651999999999
2017-12-13,2662.85,6394.6669999999995
2017-12-14,2652.01,6389.906999999999
2017-12-15,2675.81,6466.32
2017-12-18,2690.16,6513.268
2017-12-19,2681.47,6480.668000000001
2017-12-20,2679.25,6472.482
2017-12-21,2684.57,6472.688
2017-12-22,2683.34,6465.166
2017-12-26,2680.5,6433.161999999999
2017-12-27,2682.62,6435.151999999999
2017-12-28,2687.54,6441.420999999999
2017-12-29,2673.61,6396.422
2018-01-02,2695.81,6511.342
2018-01-03,2713.06,6575.803000000001
2018-01-04,2723.99,6584.578
2018-01-05,2743.15,6653.291
2018-01-08,2747.71,6676.630999999999
2018-01-09,2751.29,6677.936
2018-01-10,2748.23,6662.658
2018-01-11,2767.56,6708.491999999999
2018-01-12,2786.24,6758.541
2018-01-16,2776.42,6737.137
2018-01-17,2802.56,6810.283
2018-01-18,2798.03,6811.378000000001
2018-01-19,2810.3,6834.329000000001
2018-01-22,2832.97,6906.278
2018-01-23,2839.13,6963.463000000001
2018-01-24,2837.54,6919.352
2018-01-25,2839.25,6916.304
2018-01-26,2872.87,7022.971
2018-01-29,2853.53,6988.315
2018-01-30,2822.43,6930.727
2018-01-31,2823.81,6949.986999999999
2018-02-01,2821.98,6901.504
2018-02-02,2762.13,6760.29
2018-02-05,2648.94,6495.919
2018-02-06,2695.14,6665.979
2018-02-07,2681.66,6582.023
2018-02-08,2581.0,6306.1
2018-02-09,2619.55,6412.68
2018-02-12,2656.0,6523.851
2018-02-13,2662.94,6553.8640000000005
2018-02-14,2698.63,6675.031999999999
2018-02-15,2731.2,6794.922
2018-02-16,2732.22,6770.6630000000005
2018-02-20,2716.26,6779.695
2018-02-21,2701.33,6759.26
2018-02-22,2703.96,6761.855
2018-02-23,2747.3,6896.601
2018-02-26,2779.6,6989.097
2018-02-27,2744.28,6900.35
2018-02-28,2713.83,6854.4169999999995
2018-03-01,2677.67,6750.5419999999995
2018-03-02,2691.25,6811.04
2018-03-05,2720.94,6881.283
2018-03-06,2728.12,6913.022
2018-03-07,2726.8,6929.385
2018-03-08,2738.97,6966.428000000001
2018-03-09,2786.57,7101.18
2018-03-12,2783.02,7131.121
2018-03-13,2765.31,7046.5109999999995
2018-03-14,2749.48,7040.981
2018-03-15,2747.33,7030.97
2018-03-16,2752.01,7019.9490000000005
